csv_schema_version,run_id,mission_id,mission_version,configuration_sha256,event_id,event_sequence,vehicle_id,operating_mode,source,recorded_at_utc,source_timestamp_s,received_timestamp_s,telemetry_sequence,simulation_timestamp_s,replay_timestamp_s,source_clock_id,source_clock_epoch,frame,state,armed,flying,position_is_estimate,localization_source,localization_quality_percent,position_x_m,position_y_m,position_z_m,ground_truth_x_m,ground_truth_y_m,ground_truth_z_m,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,roll_rad,pitch_rad,yaw_rad,quaternion_w,quaternion_x,quaternion_y,quaternion_z,battery_percent,battery_open_circuit_voltage_v,battery_voltage_v,battery_current_a,battery_cutoff_active,battery_cutoff_reason,powertrain_current_limited,transport_kind,transport_source_class,transport_delivery_quality_percent,transport_latency_ms,transport_packet_loss_percent,imu_acceleration_x_m_s2,imu_acceleration_y_m_s2,imu_acceleration_z_m_s2,imu_angular_velocity_x_rad_s,imu_angular_velocity_y_rad_s,imu_angular_velocity_z_rad_s,estimator_variance_x_m2,estimator_variance_y_m2,estimator_variance_z_m2,estimator_converged,estimator_quality_metric_id,flow_velocity_x_m_s,flow_velocity_y_m_s,flow_velocity_z_m_s,flow_ground_distance_m,flow_quality_percent,flow_status,flow_source_timestamp_s,range_max_m,range_source_timestamp_s,range_front_m,range_front_status,range_back_m,range_back_status,range_left_m,range_left_status,range_right_m,range_right_status,range_up_m,range_up_status,range_down_m,range_down_status,motor_model_id,motor_model_version,motor_m1_command_percent,motor_m1_requested_thrust_n,motor_m1_applied_pwm_percent,motor_m1_voltage_v,motor_m1_thrust_n,motor_m1_available_thrust_n,motor_m1_current_a,motor_m1_saturated,motor_m1_health_percent,motor_m1_faulted,motor_m2_command_percent,motor_m2_requested_thrust_n,motor_m2_applied_pwm_percent,motor_m2_voltage_v,motor_m2_thrust_n,motor_m2_available_thrust_n,motor_m2_current_a,motor_m2_saturated,motor_m2_health_percent,motor_m2_faulted,motor_m3_command_percent,motor_m3_requested_thrust_n,motor_m3_applied_pwm_percent,motor_m3_voltage_v,motor_m3_thrust_n,motor_m3_available_thrust_n,motor_m3_current_a,motor_m3_saturated,motor_m3_health_percent,motor_m3_faulted,motor_m4_command_percent,motor_m4_requested_thrust_n,motor_m4_applied_pwm_percent,motor_m4_voltage_v,motor_m4_thrust_n,motor_m4_available_thrust_n,motor_m4_current_a,motor_m4_saturated,motor_m4_health_percent,motor_m4_faulted,faults_json
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-bf17808120004095b30c6664d6835194,49778,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.211397Z,20.92000000000048,20.930000000000483,2095,20.92000000000048,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.74414850075954,0.4298102698118907,-0.1324312671284623,0.3991756650202892,0.4329721539371767,-0.14569900618045226,0.3994709722770045,0.3170448061995862,0.021604105365696156,0.0002897798444534416,-0.004229510463074578,0.020644900329484468,5.563793140753065e-07,,,,,95.23510671674444,4.152374018415504,3.997453094014311,2.065612325359228,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17824064523391636,-0.011986483146309828,9.805198768699317,0.00253609320002634,-0.0016683877850395621,-2.5321950991269786e-05,,,,,,0.3171142810463203,0.021604122203698076,0.0,0.39955969084875015,76.0912461972588,DEGRADED,20.92000000000048,4.0,20.92000000000048,1.568810945190567,VALID,2.4352315166467133,VALID,2.1459139859646337,VALID,1.8542431566466382,VALID,2.0999757455960903,VALID,0.399697709115294,VALID,crazyflie-6dof,2.0.0,65.40462090475343,0.07848554508570411,63.26194894358316,2.528866735379019,0.07846734661490347,0.12,0.4964033361008512,false,100.0,false,65.41528833661125,0.0784983460039335,63.26730646465053,2.529080899770689,0.07847722221235405,0.12,0.4965263342788718,false,100.0,false,65.40444189855151,0.07848533027826181,63.26185903294805,2.528863141243554,0.0784779935552161,0.12,0.4964012721678678,false,100.0,false,65.39404355591972,0.07847285226710367,63.25663573106633,2.5286543422008734,0.07846838951265728,0.12,0.49628138281163686,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-abe8f1085a3f4ed99cfd08d6426d0aff,49779,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.223260Z,20.930000000000483,20.940000000000484,2096,20.930000000000483,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.74345646764148,0.43268323456422464,-0.1331861482200497,0.4002108413735361,0.43614642617905236,-0.14547976633838,0.3994739052197763,0.317284192257862,0.021894844303497796,0.0002932942771816105,-0.00420273971769554,0.020630586869921273,3.726325732310548e-07,,,,,95.23281101190616,4.152351067167444,3.997390990583604,2.0661343544599426,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.1783768358862249,-0.012152466589915794,9.8054438291527,0.0026774537229582933,-0.0014312557816977532,-2.4405313632426634e-05,,,,,,0.31735363248304266,0.021894919437999042,0.0,0.39956246129794376,76.07709574020883,DEGRADED,20.930000000000483,4.0,20.930000000000483,1.5649233358528818,VALID,2.436853532751748,VALID,2.1457834053898814,VALID,1.851094632126584,VALID,2.095990944867141,VALID,0.39939829289342166,VALID,crazyflie-6dof,2.0.0,65.41532388770608,0.07849838866524729,63.26768424584529,2.5290567099943018,0.07847030932349774,0.12,0.4965201540973695,false,100.0,false,65.40624775851886,0.07848749731022263,63.263125963990475,2.528874497646112,0.07847502491764108,0.12,0.49641550579817595,false,100.0,false,65.4175126466541,0.07850101517598491,63.26878339837235,2.5291006474183915,0.07847896275028904,0.12,0.49654539129689285,false,100.0,false,65.42687132202762,0.07851224558643315,63.273482695687896,2.5292884967059037,0.07847453545351343,0.12,0.4966533032675045,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-b345ed0c8b1b414aba643312a7088b01,49780,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.235910Z,20.950000000000486,20.960000000000488,2098,20.950000000000486,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.74034952880402,0.4406420390450816,-0.1328495413577393,0.4000189910001077,0.44250203405826827,-0.1450327420681742,0.3994793514386283,0.3177549017511163,0.022463600148058212,0.00026213444522249496,-0.004150308651203972,0.020602945911534082,2.8631065159884028e-08,,,,,95.22822402707753,4.152305176067966,3.9974885450347672,2.0642217471298263,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17864460345053834,-0.01247717111421947,9.803047525823105,0.0025001098538204765,-0.0014188090095147788,-2.2477532977585428e-05,,,,,,0.31782427595686236,0.022463784520158632,0.0,0.3995675934936058,76.04915849685808,DEGRADED,20.950000000000486,4.0,20.950000000000486,1.5592205739784568,VALID,2.4437810466206638,VALID,2.146430789411939,VALID,1.8565107447248779,VALID,2.103216707824151,VALID,0.39386737338446737,VALID,crazyflie-6dof,2.0.0,65.38722598368854,0.07846467118042624,63.25422983295793,2.5285805918224575,0.07845865353354067,0.12,0.4962346419737689,false,100.0,false,65.37682680428631,0.07845219216514357,63.24900453759429,2.5283717112388517,0.07845667717684025,0.12,0.4961147428836052,false,100.0,false,65.35598521120673,0.07842718225344808,63.23852951377968,2.5279529733617734,0.07845221651045897,0.12,0.49587446422834525,false,100.0,false,65.36669202947002,0.07844003043536402,63.24391123232975,2.5281681069443382,0.0784545136493628,0.12,0.4959978980441068,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-6c8e18b52f864a96b243013630f1a9cb,49781,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.245647Z,20.960000000000488,20.97000000000049,2099,20.960000000000488,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.71936702665973,0.44335312926276793,-0.13166381668499957,0.3998377444458875,0.44568330781970733,-0.14480503681527573,0.39948171825788137,0.31798580005364807,0.022742132385567236,0.00023668192530856835,-0.0041278050847578145,0.020584114128679727,-1.0816222593953769e-07,,,,,95.22593015031154,4.152282240270775,3.997445558567911,2.0644890893942476,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.1787762256142669,-0.012636004546483039,9.802533025141125,0.0022506383304740983,-0.00188310554717061,-2.1470871166944497e-05,,,,,,0.3180551083175186,0.022742360530323896,0.0,0.39956976863785565,76.0360163268143,DEGRADED,20.960000000000488,4.0,20.960000000000488,1.5528496024374867,VALID,2.4480085565655503,VALID,2.143634344203324,VALID,1.8546996371602205,VALID,2.1013215332694046,VALID,0.4006026665521114,VALID,crazyflie-6dof,2.0.0,65.39523181227102,0.07847427817472523,63.258534736986945,2.528725487258824,0.07845885860596599,0.12,0.4963231658744831,false,100.0,false,65.36471471359788,0.07843765765631745,63.243200162538194,2.528112495993597,0.07844827513737049,0.12,0.4959713216795487,false,100.0,false,65.36022420870134,0.07843226905044161,63.24094306913383,2.528022269913551,0.0784435842614164,0.12,0.49591955314596364,false,100.0,false,65.39105864694055,0.07846927037632866,63.25643821527297,2.528641679944684,0.07845450340133861,0.12,0.4962750486942522,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-8e2d13ee4753422ab0933953a4811a1a,49782,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.256556Z,20.97000000000049,20.98000000000049,2100,20.97000000000049,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.72220037847927,0.4459474600419833,-0.13242355951325485,0.39965485835124753,0.4488668456332146,-0.1445745857520334,0.39948382291792434,0.31821297903732315,0.023016981419909883,0.000210466004302301,-0.004106198186274109,0.02055849033054114,-2.0711231466434703e-07,,,,,95.22363583376253,4.152259301503116,3.9973929344443864,2.064884894113558,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17890609489093204,-0.012792697926010548,9.802452168697304,0.002160893387316549,-0.002562317369357962,-2.0442123513826518e-05,,,,,,0.31828217603429365,0.023017241370746355,0.0,0.3995716275674931,76.0239516842705,DEGRADED,20.97000000000049,4.0,20.97000000000049,1.5517429301979337,VALID,2.4505868571085485,VALID,2.145570193225413,VALID,1.8565668235206971,VALID,2.1002628778481096,VALID,0.3991998209166477,VALID,crazyflie-6dof,2.0.0,65.39565966149536,0.07847479159379443,63.259051869031744,2.5287128698091847,0.07845882539325688,0.12,0.4963224552165887,false,100.0,false,65.37041384019592,0.07844449660823512,63.24636664813281,2.528205791685252,0.07844334563394918,0.12,0.49603138664376184,false,100.0,false,65.37793760415461,0.07845352512498553,63.250147654458566,2.5283569333649685,0.07844206360287805,0.12,0.4961181272636188,false,100.0,false,65.40350593127961,0.07848420711753552,63.26299328987473,2.5288704238874784,0.07845789175994854,0.12,0.49641292498958883,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-b68b1dee706649bfb2065524aa083076,49783,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.267080Z,20.98000000000049,20.990000000000492,2101,20.98000000000049,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.72758452535477,0.44698286274882343,-0.13111923818670754,0.3995321390391433,0.4520526029244351,-0.14434142400241556,0.3994856906963988,0.31843574717307005,0.023288306556586136,0.0001867778474440307,-0.004086035664626194,0.020525530558876667,-2.661140002922092e-07,,,,,95.2213410708596,4.152236358337626,3.997339862391069,2.0652866126360476,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17903384839111736,-0.012947310627290605,9.802700453425322,0.0020163733576602882,-0.00329592535409858,-1.939954436816162e-05,,,,,,0.3185047842654457,0.023288585705999426,0.0,0.39957319218315285,76.01306413523746,DEGRADED,20.98000000000049,4.0,20.98000000000049,1.551979112929278,VALID,2.455098886110619,VALID,2.143741905737697,VALID,1.8575076920095774,VALID,2.10344249335855,VALID,0.39812408252861714,VALID,crazyflie-6dof,2.0.0,65.40746367395695,0.07848895640874834,63.26530929367936,2.5289294274612466,0.07846201574248053,0.12,0.4964534008195999,false,100.0,false,65.38968866893862,0.07846762640272634,63.256380170896655,2.528572500076892,0.07844508393465251,0.12,0.4962484542245765,false,100.0,false,65.38444970065504,0.07846133964078605,63.253747918358094,2.5284672799968892,0.07844255866562955,0.12,0.4961880520202884,false,100.0,false,65.40254665026123,0.07848305598031347,63.262839531419424,2.528830702669924,0.07845984826528472,0.12,0.49639670557158305,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-84c87f176b15462b9c46de50336a4cc2,49784,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.277823Z,20.990000000000492,21.000000000000494,2102,20.990000000000492,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.71543285495893,0.4528421650710371,-0.12963738770047148,0.40060770058741085,0.45524053177145346,-0.1441055863863456,0.3994873619319664,0.3186536944600792,0.023556137536808498,0.00016712355675463364,-0.004065919403946713,0.020488586393070506,-2.9907377888710707e-07,,,,,95.21904599685774,4.152213410708596,3.9972959155820744,2.065566601674092,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.1791590803521812,-0.013099939450942965,9.803099384508892,0.002011693654089484,-0.0036943724610293653,-1.835357475875234e-05,,,,,,0.3187225443200235,0.023556427551407494,0.0,0.3995745282554069,76.00299077035999,DEGRADED,20.990000000000492,4.0,20.990000000000492,1.5466866675769582,VALID,2.45626951280397,VALID,2.1453075975956986,VALID,1.8543162303456433,VALID,2.1015017940309146,VALID,0.3971145643915762,VALID,crazyflie-6dof,2.0.0,65.39340161159924,0.0784720819339191,63.25859857941938,2.528633377269591,0.07846001779987682,0.12,0.49628886042598236,false,100.0,false,65.40306271528834,0.078483675258346,63.26345180748567,2.5288273751568586,0.07845017407032005,0.12,0.49640025219650113,false,100.0,false,65.41107384708347,0.07849328861650016,63.26747558834897,2.52898821758496,0.07845066464278136,0.12,0.49649262383191856,false,100.0,false,65.4017282162377,0.07848207385948523,63.26278147186295,2.528800579858391,0.0784608712926449,0.12,0.4963848652196901,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-984dc68302ba4541b0863fb139aadf9b,49785,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.288643Z,21.000000000000494,21.010000000000495,2103,21.000000000000494,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.724327931688,0.45511569788802037,-0.1301942728367163,0.40232737673062186,0.45843057506714663,-0.1438671112028625,0.39948870078610604,0.318866290751856,0.023820221522290075,0.0001338854139720791,-0.0040427828049477525,0.02044567453171051,-2.9824123309189146e-07,,,,,95.21675328939979,4.152190459968577,3.997432706557233,2.0634367121566286,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.1792815927077504,-0.013250609867561481,9.801736050363733,0.0023136581961359266,-0.004291151205714683,-1.7314691131559854e-05,,,,,,0.31893491160503745,0.023820511283423204,0.0,0.39957547893031964,75.99409546885416,DEGRADED,21.000000000000494,4.0,21.000000000000494,1.543592989912539,VALID,2.457293376152645,VALID,2.1433954964608217,VALID,1.8564837257379387,VALID,2.1010774914492654,VALID,0.39885605386014444,VALID,crazyflie-6dof,2.0.0,65.35265081562179,0.07842318097874613,63.238488595471196,2.5279160262478313,0.07844787042339878,0.12,0.49586019487174676,false,100.0,false,65.32931121309716,0.07839517345571657,63.226752822675756,2.5274468966277395,0.07843351429077045,0.12,0.49559113442276764,false,100.0,false,65.35232049562019,0.07842278459474424,63.23832253344456,2.527909388030065,0.07844074325202958,0.12,0.49585638671113147,false,100.0,false,65.37596532670693,0.07845115839204832,63.25020722271042,2.5283844704858516,0.07845546311589516,0.12,0.49612899615098294,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-1aa779473c2b4b95a58beed691790480,49786,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.294956Z,21.010000000000495,21.020000000000497,2104,21.010000000000495,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.71057369248065,0.4597216331203661,-0.13085508053115308,0.40059612746795464,0.4616226657560508,-0.14362604110031232,0.3994893395050466,0.3190730079618341,0.02408021959936752,6.387189405709925e-05,-0.004015936904468177,0.020397118622970924,-2.655262749571704e-07,,,,,95.2144643825123,4.152167532893998,3.997666317990669,2.060016198735106,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17940106978918427,-0.013399168665377412,9.798052963995275,0.0026845232442487496,-0.004855564637596025,-1.629408287737161e-05,,,,,,0.3191413598193874,0.024080498503493426,0.0,0.3995756782985855,75.98638955103159,DEGRADED,21.010000000000495,4.0,21.010000000000495,1.5371123812166596,VALID,2.459033620603943,VALID,2.143319604767056,VALID,1.8574261214636383,VALID,2.1009244125001256,VALID,0.40171383788104886,VALID,crazyflie-6dof,2.0.0,65.27241456697116,0.0783268974803654,63.19837054295664,2.526459972714714,0.07841715248355052,0.12,0.4949966129115583,false,100.0,false,65.26206070988036,0.07831447285185643,63.193157959649135,2.526251591027533,0.07840327653965024,0.12,0.4948772748064285,false,100.0,false,65.27355954986497,0.07832827145983796,63.19894692232042,2.526483014438404,0.0784121380228322,0.12,0.49500981029922264,false,100.0,false,65.28420366018788,0.07834104439222546,63.204304596949655,2.5266971963924845,0.07842637385925377,0.12,0.4951325007178967,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-42db04812c584cd0a6608efb172f65ee,49787,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.310947Z,21.020000000000497,21.0300000000005,2105,21.020000000000497,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.73091432745268,0.46135248472795537,-0.13061994114575046,0.39916226843403346,0.4648167369792079,-0.14338241941844385,0.39948927862091044,0.31927313772423405,0.02433590630598917,-6.088413617710842e-06,-0.00398662966550839,0.020340739628778286,-1.9295524969164512e-07,,,,,95.21217155095431,4.152144643825123,3.9973785136613165,2.0635484021927595,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17951722409062065,-0.01354541769589614,9.798053445042127,0.002930576087002534,-0.005637883320904722,-1.5303233482897403e-05,,,,,,0.3193411670685366,0.02433616130109577,0.0,0.3995751116164876,75.98016429983852,DEGRADED,21.020000000000497,4.0,21.020000000000497,1.5382767449607953,VALID,2.4667702754623613,VALID,2.1445377110905435,VALID,1.855001855025636,VALID,2.0995186035906066,VALID,0.39950816085570456,VALID,crazyflie-6dof,2.0.0,65.37029080681688,0.07844434896818027,63.24765536476063,2.5282481859455004,0.0784205868006727,0.12,0.4960575049692125,false,100.0,false,65.34191655717576,0.07841029986861091,63.233391543500574,2.5276780070192237,0.07840169968099522,0.12,0.4957303872415335,false,100.0,false,65.34059348484152,0.07840871218180982,63.23272626742137,2.527651413416177,0.07840796441594186,0.12,0.49571513504685655,false,100.0,false,65.36923871446875,0.07844308645736249,63.2471265944061,2.528227048992962,0.07842720277823251,0.12,0.49604537493515705,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-49644e7bee7e4aa5b345c41364ec4dcc,49788,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.322783Z,21.0300000000005,21.0400000000005,2106,21.0300000000005,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.73456337725949,0.46475053077449185,-0.1313769503576289,0.39848993576141273,0.46801272040357333,-0.14313628964594935,0.39948874871721946,0.31946604818938906,0.024587165984982274,-5.2990369098226964e-05,-0.003955992624283473,0.020277713985547792,-8.618284642240156e-08,,,,,95.20987543811898,4.152121715509543,3.9971340991233895,2.0665015518007817,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17962963768082124,-0.013689229853605114,9.800354917529868,0.0030634872911423743,-0.006302557019873286,-1.4354423920364442e-05,,,,,,0.3195337098855899,0.024587385912015182,0.0,0.39957402145652354,75.97528360098362,DEGRADED,21.0300000000005,4.0,21.0300000000005,1.5323681449419662,VALID,2.469098089092883,VALID,2.14193995306648,VALID,1.8552258601846796,VALID,2.103450174504788,VALID,0.3990902979632525,VALID,crazyflie-6dof,2.0.0,65.42944634631884,0.0785153356155826,63.2776449009936,2.529292321459828,0.07843866961034687,0.12,0.49668742016961825,false,100.0,false,65.42134355866023,0.07850561227039227,63.27357625713162,2.529129692308649,0.07842206098045176,0.12,0.49659398853134423,false,100.0,false,65.41856371663725,0.07850227645996469,63.27218029244413,2.5290738937281136,0.07842594013366475,0.12,0.4965619355595368,false,100.0,false,65.42691293708553,0.07851229552450265,63.27637286160544,2.5292414763396893,0.07844288617443657,0.12,0.4966582075402824,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-78e288927b04491e9985283f09f42041,49789,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.333987Z,21.0400000000005,21.0500000000005,2107,21.0400000000005,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.68140342301237,0.46919678849797436,-0.13034931083943416,0.39964336590911836,0.47121054329460926,-0.1428876934724586,0.399488032251529,0.31965118686537275,0.024834141123996456,-7.164656904978806e-05,-0.003926741691319677,0.020208742315661894,5.1090469682014396e-08,,,,,95.20757775374965,4.15209875438119,3.9970050594495845,2.0679159324000134,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.17973796264042685,-0.01383053592421575,9.80317532213959,0.00292481543006093,-0.006897167513770264,-1.3459784617174552e-05,,,,,,0.3197184419175137,0.02483431625651131,0.0,0.3995727008076826,75.97162689491773,DEGRADED,21.0400000000005,4.0,21.0400000000005,1.5298683854853372,VALID,2.4712300895812978,VALID,2.1422175409395594,VALID,1.8567990141946311,VALID,2.1027944468939865,VALID,0.40063451488920004,VALID,crazyflie-6dof,2.0.0,65.46954117360059,0.0785634494083207,63.29821854777953,2.530032997896203,0.0784632631453691,0.12,0.4971291974008439,false,100.0,false,65.45997149671797,0.07855196579606157,63.29341642955595,2.529841056987846,0.07844792970063866,0.12,0.4970188372482499,false,100.0,false,65.44338061145622,0.07853205673374745,63.285089228165546,2.529508218326961,0.0784458995458023,0.12,0.4968275185635034,false,100.0,false,65.45316788423588,0.07854380146108304,63.290001875988246,2.529704577108987,0.07846155140615609,0.12,0.49694037918741635,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-413002ccbeda4d568f0fc81480dc3e62,49790,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.346573Z,21.060000000000503,21.070000000000505,2109,21.060000000000503,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.68931872759111,0.4761733540788999,-0.12910321626680746,0.39884805303787974,0.4776113578155434,-0.14238326366144885,0.3994859418106465,0.3199954887519152,0.025315993649838116,-0.00012213493149615395,-0.003872745168391386,0.02004846719788343,4.309923977223521e-07,,,,,95.20299065417377,4.152052825981571,3.997346607099723,2.0627495850666686,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.1799410755437903,-0.014106035613118791,9.801508739198868,0.0026911774920323405,-0.008406800873635484,-1.1878754037312579e-05,,,,,,0.3200617859586123,0.025316045580965098,0.0,0.39956923655240284,75.96871767943277,DEGRADED,21.060000000000503,4.0,21.060000000000503,1.5183883053998264,VALID,2.474027276162871,VALID,2.140928299565931,VALID,1.8583316906386849,VALID,2.1022526457180346,VALID,0.40075001585873016,VALID,crazyflie-6dof,2.0.0,65.34033046021514,0.07840839655225817,63.23422829366145,2.527691279222369,0.07845067906364954,0.12,0.49574195634087764,false,100.0,false,65.31939825548163,0.07838327790657795,63.22370076366403,2.5272704573592053,0.07843060417170526,0.12,0.49550064815832573,false,100.0,false,65.33079018239142,0.0783969482188697,63.22943061072671,2.5274994992063577,0.07843114851756453,0.12,0.4956319722238741,false,100.0,false,65.35187111616716,0.07842224533940059,63.24003092761734,2.527923230613927,0.07845148905299124,0.12,0.49587500834359105,false,100.0,false,[]
1,child-b9bd7a8b03463aa554d7b159,py-f996c906ee10788ea67a,f996c906ee10,7eb9848b258fe6a3f95648f74c36e2d7911e3c9a9f80db90502aa81733b37ed9,evt-140fb7edd9e1423fa3c8f4057bd85c1e,49791,Alpha,SIM,vehicle-adapter,2026-08-15T05:18:54.356856Z,21.070000000000505,21.080000000000506,2110,21.070000000000505,,fast-sim-Alpha,1,home,FLYING,true,true,true,simulated,97.67131172383294,0.478712961190212,-0.1297971935854286,0.3993129934358517,0.48081415653923854,-0.14212750971482213,0.3994845726278721,0.3201531186360695,0.02555096364568286,-0.0001369182774380029,-0.0038459966381865994,0.019955411025368845,6.780320478171154e-07,,,,,95.2006936611303,4.152029906541737,3.996982876107979,2.0672937391303607,false,,false,modeled_transport,SIMULATED_MODEL,100.0,30.0,0.0,-0.18003508687241032,-0.014240391780638344,9.803548875374531,0.0026743589263810968,-0.009305643279154265,-1.1214899822600594e-05,,,,,,0.3202188532284992,0.025550935542130084,0.0,0.39956708201989827,75.96983588889738,DEGRADED,21.070000000000505,4.0,21.070000000000505,1.51925019645687,VALID,2.4828975638397117,VALID,2.142119836542532,VALID,1.8584596209609368,VALID,2.0995343218274787,VALID,0.3981983133511728,VALID,crazyflie-6dof,2.0.0,65.45403317779915,0.07854483981335897,63.2915679535364,2.529753133123095,0.0784681290532494,0.12,0.49697104941844694,false,100.0,false,65.4279091120204,0.07851349093442447,63.278453356925624,2.529228944942292,0.07844525612281494,0.12,0.4966697984145211,false,100.0,false,65.42837718617176,0.0785140526234061,63.27868838566818,2.529238339000886,0.07844580471069403,0.12,0.49667519570401875,false,100.0,false,65.4546094879553,0.07854553138554635,63.29185720432169,2.529764694427452,0.07846890952933117,0.12,0.49697769559337374,false,100.0,false,[]
